Marginal:
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Blood_orange|-vampire,-bat,blood_orange,-castle,-eat,-animal_ish,object,edible,-building|blood_orange,edible ; Agent|x1|x0 Patient|x1|x2" : 0.035
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Blood_orange|-vampire,-bat,blood_orange,-castle,-eat,-animal_ish,object,edible,-building|blood_orange,edible x3|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x4|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire ; Agent|x1|x0 Patient|x1|x2" : 0.0015
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x3|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire ; Agent|x1|x0" : 0.0015
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Castle|-vampire,-bat,-blood_orange,castle,-eat,-animal_ish,object,-edible,building|castle x3|0|Bat-animal|-vampire,bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|bat ; Agent|x1|x0 Location|x1|x2" : 0.0015
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire ; Agent|x1|x0 Patient|x1|x2" : 0.0015
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Bat-animal|-vampire,bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|bat x3|0|Blood_orange|-vampire,-bat,blood_orange,-castle,-eat,-animal_ish,object,edible,-building|blood_orange ; Agent|x1|x0 Patient|x1|x3" : 0.0015
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Castle|-vampire,-bat,-blood_orange,castle,-eat,-animal_ish,object,-edible,building|castle x3|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x4|0|Blood_orange|-vampire,-bat,blood_orange,-castle,-eat,-animal_ish,object,edible,-building|blood_orange,edible ; Agent|x1|x0 Patient|x1|x4 Location|x1|x2" : 0.0015
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Castle|-vampire,-bat,-blood_orange,castle,-eat,-animal_ish,object,-edible,building|castle x3|0|Bat-animal|-vampire,bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|bat,animal_ish ; Agent|x1|x0" : 0.0015
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Blood_orange|-vampire,-bat,blood_orange,-castle,-eat,-animal_ish,object,edible,-building|blood_orange x3|0|Bat-animal|-vampire,bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|bat ; Agent|x1|x0" : 0.0015
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Castle|-vampire,-bat,-blood_orange,castle,-eat,-animal_ish,object,-edible,building|castle x3|0|Castle|-vampire,-bat,-blood_orange,castle,-eat,-animal_ish,object,-edible,building|castle ; Agent|x1|x0" : 0.0015
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Castle|-vampire,-bat,-blood_orange,castle,-eat,-animal_ish,object,-edible,building|castle x3|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire ; Agent|x1|x0 Location|x1|x2" : 0.0015
    "x0|0|Vampire|vampire,bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x3|0|Blood_orange|-vampire,-bat,blood_orange,-castle,-eat,-animal_ish,object,edible,-building|blood_orange,edible ; Agent|x1|x0 Patient|x1|x3" : 0.0015
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Castle|-vampire,-bat,-blood_orange,castle,-eat,-animal_ish,object,-edible,building|castle ; Agent|x1|x0 Patient|x1|x2" : 0.0015
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Castle|-vampire,-bat,-blood_orange,castle,-eat,-animal_ish,object,-edible,building|castle x3|0|Blood_orange|-vampire,-bat,blood_orange,-castle,-eat,-animal_ish,object,edible,-building|blood_orange,edible ; Agent|x1|x0 Location|x1|x2" : 0.0015
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Bat-animal|-vampire,bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|bat x3|0|Castle|-vampire,-bat,-blood_orange,castle,-eat,-animal_ish,object,-edible,building|castle x4|0|Castle|-vampire,-bat,-blood_orange,castle,-eat,-animal_ish,object,-edible,building|castle ; Agent|x1|x0" : 0.0015
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Bat-animal|-vampire,bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|bat x3|0|Bat-animal|-vampire,bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|bat x4|0|Blood_orange|-vampire,-bat,blood_orange,-castle,-eat,-animal_ish,object,edible,-building|blood_orange ; Agent|x1|x0 Patient|x1|x4" : 0.0015
    "x0|0|Vampire|vampire,bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Blood_orange|-vampire,-bat,blood_orange,-castle,-eat,-animal_ish,object,edible,-building|blood_orange,edible x3|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire ; Agent|x1|x0 Patient|x1|x2" : 0.0015
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x3|0|Blood_orange|-vampire,-bat,blood_orange,-castle,-eat,-animal_ish,object,edible,-building|blood_orange ; Agent|x1|x0 Patient|x1|x3 Agent|x2|x0 Patient|x2|x3" : 0.0015
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Bat-animal|-vampire,bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|bat x3|0|Castle|-vampire,-bat,-blood_orange,castle,-eat,-animal_ish,object,-edible,building|castle ; Agent|x1|x0 Location|x1|x3" : 0.0015
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Blood_orange|-vampire,-bat,blood_orange,-castle,-eat,-animal_ish,object,edible,-building|blood_orange x3|0|Blood_orange|-vampire,-bat,blood_orange,-castle,-eat,-animal_ish,object,edible,-building|blood_orange,edible ; Agent|x1|x0 Patient|x1|x3" : 0.0015
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Blood_orange|-vampire,-bat,blood_orange,-castle,-eat,-animal_ish,object,edible,-building|blood_orange,edible x3|0|Castle|-vampire,-bat,-blood_orange,castle,-eat,-animal_ish,object,-edible,building|castle x4|0|Bat-animal|-vampire,bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|bat ; Agent|x1|x0 Patient|x1|x2 Location|x1|x3" : 0.0015
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x3|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x4|0|Castle|-vampire,-bat,-blood_orange,castle,-eat,-animal_ish,object,-edible,building|castle ; Agent|x1|x0 Location|x1|x4" : 0.0015
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x3|0|Bat-animal|-vampire,bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|bat,animal_ish ; Agent|x1|x0" : 0.0015
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Castle|-vampire,-bat,-blood_orange,castle,-eat,-animal_ish,object,-edible,building|castle,building x3|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire ; Agent|x1|x0 Location|x1|x2" : 0.0015
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Bat-animal|-vampire,bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|bat x3|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x4|0|Blood_orange|-vampire,-bat,blood_orange,-castle,-eat,-animal_ish,object,edible,-building|blood_orange,edible ; Agent|x1|x0 Patient|x1|x4" : 0.0015
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Bat-animal|-vampire,bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|bat x3|0|Bat-animal|-vampire,bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|bat ; Agent|x1|x0" : 0.0015
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Bat-animal|-vampire,bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|bat,animal_ish x3|0|Bat-animal|-vampire,bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|bat ; Agent|x1|x0" : 0.0015
    "x0|0|Vampire|vampire,bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Bat-animal|-vampire,bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|bat,animal_ish ; Agent|x1|x0" : 0.0015
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Castle|-vampire,-bat,-blood_orange,castle,-eat,-animal_ish,object,-edible,building|castle x3|0|Castle|-vampire,-bat,-blood_orange,castle,-eat,-animal_ish,object,-edible,building|castle x4|0|Blood_orange|-vampire,-bat,blood_orange,-castle,-eat,-animal_ish,object,edible,-building|blood_orange,edible ; Agent|x1|x0 Patient|x1|x4" : 0.0015
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Bat-animal|-vampire,bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|bat,animal_ish x3|0|Castle|-vampire,-bat,-blood_orange,castle,-eat,-animal_ish,object,-edible,building|castle ; Agent|x1|x0" : 0.0015
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Bat-animal|-vampire,bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|bat x3|0|Castle|-vampire,-bat,-blood_orange,castle,-eat,-animal_ish,object,-edible,building|castle x4|0|Blood_orange|-vampire,-bat,blood_orange,-castle,-eat,-animal_ish,object,edible,-building|blood_orange ; Agent|x1|x0" : 0.0015
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Blood_orange|-vampire,-bat,blood_orange,-castle,-eat,-animal_ish,object,edible,-building|blood_orange,edible x3|0|Castle|-vampire,-bat,-blood_orange,castle,-eat,-animal_ish,object,-edible,building|castle ; Agent|x1|x0" : 0.0015
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Vampire|vampire,bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x3|0|Blood_orange|-vampire,-bat,blood_orange,-castle,-eat,-animal_ish,object,edible,-building|blood_orange,edible ; Agent|x1|x0 Patient|x1|x3" : 0.001
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x3|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x4|0|Blood_orange|-vampire,-bat,blood_orange,-castle,-eat,-animal_ish,object,edible,-building|blood_orange x5|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire ; Agent|x1|x0 Patient|x1|x4" : 0.001
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Bat-animal|-vampire,bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|bat x3|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x4|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire ; Agent|x1|x0" : 0.001
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Blood_orange|-vampire,-bat,blood_orange,-castle,-eat,-animal_ish,object,edible,-building|blood_orange x3|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x4|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire ; Agent|x1|x0 Patient|x1|x2 Agent|x3|x0 Patient|x3|x2" : 0.001
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Blood_orange|-vampire,-bat,blood_orange,-castle,-eat,-animal_ish,object,edible,-building|blood_orange x3|0|Castle|-vampire,-bat,-blood_orange,castle,-eat,-animal_ish,object,-edible,building|castle x4|0|Blood_orange|-vampire,-bat,blood_orange,-castle,-eat,-animal_ish,object,edible,-building|blood_orange,edible ; Agent|x1|x0 Patient|x1|x2" : 0.001
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Castle|-vampire,-bat,-blood_orange,castle,-eat,-animal_ish,object,-edible,building|castle x3|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire ; Agent|x1|x0 Patient|x1|x3" : 0.001
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Castle|-vampire,-bat,-blood_orange,castle,-eat,-animal_ish,object,-edible,building|castle,building x3|0|Blood_orange|-vampire,-bat,blood_orange,-castle,-eat,-animal_ish,object,edible,-building|blood_orange ; Agent|x1|x0 Patient|x1|x3" : 0.001
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Blood_orange|-vampire,-bat,blood_orange,-castle,-eat,-animal_ish,object,edible,-building|blood_orange x3|0|Blood_orange|-vampire,-bat,blood_orange,-castle,-eat,-animal_ish,object,edible,-building|blood_orange ; Agent|x1|x0" : 0.001
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Bat-animal|vampire,bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|bat x3|0|Castle|-vampire,-bat,-blood_orange,castle,-eat,-animal_ish,object,-edible,building|castle ; Agent|x1|x0 Location|x1|x3" : 0.001
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x3|0|Blood_orange|-vampire,-bat,blood_orange,-castle,-eat,-animal_ish,object,edible,-building|blood_orange,edible x4|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x5|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire ; Agent|x1|x0 Patient|x1|x3" : 0.001
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Bat-animal|-vampire,bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|bat,animal_ish x3|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x4|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire ; Agent|x1|x0" : 0.001
    "x0|0|Vampire|vampire,-bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|vampire x1|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x2|0|Eat|-vampire,-bat,-blood_orange,-castle,eat,-animal_ish,-object,-edible,-building|eat x3|0|Blood_orange|-vampire,-bat,blood_orange,-castle,-eat,-animal_ish,object,edible,-building|blood_orange,edible x4|0|Bat-animal|-vampire,bat,-blood_orange,-castle,-eat,animal_ish,object,-edible,-building|bat ; Agent|x1|x0 Patient|x1|x3 Agent|x2|x0 Patient|x2|x3" : 0.001
